date,PriceUSD,CapMrktCurUSD,CapMVRVCur,IssTotUSD
2018-10-31,6306.32,109430710322.0,1.270737,12849120.75
2018-11-01,6342.98,110079075092.0,1.278839,12210231.69
2018-11-02,6348.17,110180510974.0,1.279951,11347351.34
2018-11-03,6332.43,109920163681.0,1.276901,12744023.69
2018-11-04,6420.42,111457353103.0,1.294595,9871398.83
2018-11-05,6402.95,111165512799.0,1.291236,11525304.31
2018-11-06,6441.15,111839004285.0,1.298994,10305832.35
2018-11-07,6500.87,112886579169.0,1.310844,10563913.43
2018-11-08,6406.75,111261944816.0,1.291958,9690213.82
2018-11-09,6331.38,109963021292.0,1.276882,10051063.79
2018-11-10,6353.11,110350898799.0,1.281337,10403222.1
2018-11-11,6335.41,110055044899.0,1.277814,11562130.92
2018-11-12,6320.66,109809736245.0,1.275015,11061148.09
2018-11-13,6267.94,108903259089.0,1.264995,9401906.99
2018-11-14,5574.26,96860221302.0,1.1275,9406560.96
2018-11-15,5538.56,96248717598.0,1.128357,8792464.96
2018-11-16,5496.02,95518040630.0,1.121384,8656225.56
2018-11-17,5501.09,95616231626.0,1.122959,9970729.87
2018-11-18,5555.38,96568300412.0,1.134323,8541391.12
2018-11-19,4792.2,83309665039.0,0.982567,7547715.04
2018-11-20,4317.53,75064932895.0,0.892598,7123925.61
2018-11-21,4549.32,79100846618.0,0.942052,5970985.14
2018-11-22,4303.62,74835214989.0,0.893105,6563013.71
2018-11-23,4289.89,74603295134.0,0.891812,6702957.58
2018-11-24,3806.32,66200481497.0,0.793172,6803791.5
2018-11-25,3946.85,68650951140.0,0.824538,6265625.76
2018-11-26,3700.29,64367371530.0,0.775628,5134146.81
2018-11-27,3776.56,65700289252.0,0.794054,6184110.29
2018-11-28,4208.48,73220546017.0,0.8855,6207501.02
2018-11-29,4239.04,73757876887.0,0.891309,5563739.33
2018-11-30,3973.33,69139707027.0,0.837371,5016334.24
2018-12-01,4148.07,72186769334.0,0.873464,6429514.27
2018-12-02,4098.75,71334198592.0,0.863685,5840714.14
2018-12-03,3843.98,66905681722.0,0.80764,5477666.75
2018-12-04,3892.95,67764822761.0,0.813359,6715341.59
2018-12-05,3709.52,64577860936.0,0.784738,6027971.39
2018-12-06,3511.97,61144670013.0,0.748418,5926447.66
2018-12-07,3373.0,58729900522.0,0.721009,4806518.86
2018-12-08,3407.95,59343948586.0,0.72909,5410122.52
2018-12-09,3540.44,61656683797.0,0.757733,5664703.32
2018-12-10,3413.59,59452937062.0,0.732006,5291068.51
2018-12-11,3352.56,58395272773.0,0.722297,5238381.56
2018-12-12,3423.01,59627489562.0,0.738454,5134519.38
2018-12-13,3260.34,56799160024.0,0.704464,5338809.34
2018-12-14,3198.95,55735437225.0,0.692774,5838079.14
2018-12-15,3185.07,55499651896.0,0.690481,5932200.41
2018-12-16,3195.41,55684427861.0,0.693386,4593408.42
2018-12-17,3499.16,60984540764.0,0.759726,6998312.96
2018-12-18,3659.53,63785396912.0,0.796501,5855243.81
2018-12-19,3697.73,64458072015.0,0.805739,6887013.38
2018-12-20,4067.74,70914924966.0,0.886117,6864307.38
2018-12-21,3839.09,66935427170.0,0.837671,6718398.94
2018-12-22,3964.95,69138519235.0,0.865195,8673319.63
2018-12-23,3942.67,68758702225.0,0.860907,8673867.39
2018-12-24,4040.05,70464629644.0,0.882601,7676087.0
2018-12-25,3761.58,65615302891.0,0.822609,7476148.22
2018-12-26,3807.66,66426458891.0,0.833086,7472527.75
2018-12-27,3585.46,62557922647.0,0.785526,7798376.67
2018-12-28,3881.05,67723456213.0,0.852523,8101702.07
2018-12-29,3823.14,66719421376.0,0.840313,6594913.61
2018-12-30,3825.41,66767437067.0,0.841503,8415896.42
2018-12-31,3687.2,64362351164.0,0.812136,7143949.88
2019-01-01,3808.12,66480140227.0,0.839104,7092619.46
2019-01-02,3898.2,68060061858.0,0.859073,7357847.76
2019-01-03,3784.39,66080363536.0,0.834871,7332252.98
2019-01-04,3827.52,66840702441.0,0.844726,7128764.56
2019-01-05,3798.61,66343570784.0,0.838567,7739675.93
2019-01-06,4045.99,70671241074.0,0.893467,7131064.03
2019-01-07,4001.02,69892707336.0,0.884158,7051794.72
2019-01-08,3992.62,69754483224.0,0.882787,8434415.64
2019-01-09,4004.26,69965986980.0,0.885421,8208731.02
2019-01-10,3627.9,63397040767.0,0.809767,7074411.73
2019-01-11,3624.16,63338354100.0,0.809762,6704698.63
2019-01-12,3617.02,63219821366.0,0.808559,6239363.09
2019-01-13,3508.67,61332009011.0,0.784834,6008597.56
2019-01-14,3666.95,64105507741.0,0.820508,6829685.42
2019-01-15,3581.29,62614046151.0,0.800902,5909133.48
2019-01-16,3606.99,63069259783.0,0.806911,5996615.18
2019-01-17,3640.13,63654546164.0,0.81483,5778704.99
2019-01-18,3609.43,63123882958.0,0.808381,6226261.12
2019-01-19,3687.3,64491943107.0,0.826164,6130139.51
2019-01-20,3538.31,61893041071.0,0.7932,6943940.68
2019-01-21,3535.62,61852610462.0,0.792971,6629293.86
2019-01-22,3577.31,62587665112.0,0.803986,5813126.07
2019-01-23,3551.89,62149501274.0,0.798746,6482206.22
2019-01-24,3567.59,62431351929.0,0.802566,7224367.59
2019-01-25,3561.35,62328325177.0,0.801725,6143329.61
2019-01-26,3557.04,62259553752.0,0.801181,6669449.84
2019-01-27,3537.61,61925598671.0,0.797182,6058164.2
2019-01-28,3435.05,60136493367.0,0.775229,6226032.68
2019-01-29,3395.82,59455924095.0,0.767081,6197378.37
2019-01-30,3437.9,60198389711.0,0.777477,5844422.97
2019-01-31,3410.13,59718838093.0,0.771737,6607130.01
2019-02-01,3445.05,60337137183.0,0.780144,6803973.54
2019-02-02,3461.94,60639099132.0,0.784222,6231483.21
2019-02-03,3413.02,59788219917.0,0.773435,5887462.29
2019-02-04,3411.39,59765870504.0,0.773847,6268425.38
2019-02-05,3426.47,60036309267.0,0.777657,6296129.46
2019-02-06,3367.51,59010177291.0,0.765109,6903388.05
2019-02-07,3358.87,58866207389.0,0.763789,7305550.08
2019-02-08,3612.48,63318160367.0,0.821601,7360427.22
2019-02-09,3621.27,63478991741.0,0.823679,6789877.73
2019-02-10,3642.02,63849176539.0,0.828481,6373539.13
2019-02-11,3590.62,62954510736.0,0.817172,6507996.0
2019-02-12,3587.9,62912631291.0,0.817076,5740643.95
2019-02-13,3576.09,62712261903.0,0.816224,6839263.28
2019-02-14,3561.92,62470064348.0,0.813244,6277877.63
2019-02-15,3565.01,62529926712.0,0.814326,5659448.49
2019-02-16,3584.74,62882694505.0,0.819515,6721380.0
2019-02-17,3622.76,63556858701.0,0.828493,7200230.39
2019-02-18,3866.13,67834010393.0,0.884208,7490625.36
2019-02-19,3895.44,68355801176.0,0.89133,7596098.66
2019-02-20,3931.61,68997040403.0,0.898854,6388872.47
2019-02-21,3892.26,68312229780.0,0.890471,5789739.42
2019-02-22,3948.3,69303748259.0,0.90331,7995308.53
2019-02-23,4110.15,72152027336.0,0.940729,7346895.13
2019-02-24,3754.18,65909594992.0,0.859936,6429039.74
2019-02-25,3822.02,67107357151.0,0.87606,6831858.42
2019-02-26,3796.18,66661232142.0,0.870357,7639802.33
2019-02-27,3799.38,66724242475.0,0.871388,6696410.76
2019-02-28,3792.95,66618356466.0,0.870321,7111776.98
2019-03-01,3810.63,66936687246.0,0.874593,7716531.2
2019-03-02,3809.64,66925595316.0,0.874615,6285911.6
2019-03-03,3782.38,66453583651.0,0.868485,6902846.91
2019-03-04,3698.16,64980234898.0,0.850076,6333102.18
2019-03-05,3840.13,67481868719.0,0.882643,7152238.49
2019-03-06,3852.0,67696627872.0,0.885565,6163197.48
2019-03-07,3855.92,67772447204.0,0.88659,6844263.62
2019-03-08,3839.23,67486113915.0,0.883156,7006601.23
2019-03-09,3910.36,68743141713.0,0.899557,6745373.01
2019-03-10,3903.91,68636402814.0,0.898255,6636650.32
2019-03-11,3851.57,67722973399.0,0.886653,6836534.84
2019-03-12,3858.91,67859035803.0,0.888808,6897810.25
2019-03-13,3851.96,67743190818.0,0.88737,6500178.22
2019-03-14,3853.78,67782767282.0,0.888084,7466705.08
2019-03-15,3901.91,68636787012.0,0.899306,7462410.92
2019-03-16,3989.8,70190805975.0,0.920064,8129209.51
2019-03-17,3967.14,69799528648.0,0.914843,7240036.88
2019-03-18,3969.44,69847925360.0,0.915604,7988498.29
2019-03-19,3996.17,70326929804.0,0.921685,8691665.19
2019-03-20,4030.66,70941970704.0,0.929673,8111693.74
2019-03-21,3976.27,69991932308.0,0.91748,7107589.51
2019-03-22,3983.89,70133970901.0,0.919474,8017573.89
2019-03-23,3981.78,70104014184.0,0.919132,7216969.06
2019-03-24,3970.67,69915870924.0,0.916705,7445000.6
2019-03-25,3908.24,68823860548.0,0.902735,7230241.85
2019-03-26,3917.76,68998149814.0,0.905269,6562253.7
2019-03-27,4027.01,70929622724.0,0.930396,7500302.25
2019-03-28,4010.94,70653886034.0,0.926749,7319960.87
2019-03-29,4089.46,72044617182.0,0.944389,7514384.66
2019-03-30,4091.89,72094536468.0,0.944965,7109660.68
2019-03-31,4094.32,72144407427.0,0.946419,7113877.2
2019-04-01,4138.42,72928511838.0,0.956551,7035310.27
2019-04-02,4903.72,86424523991.0,1.12892,9623549.44
2019-04-03,4960.23,87429243679.0,1.14052,8804403.99
2019-04-04,4911.27,86574903766.0,1.128388,8594721.98
2019-04-05,5033.23,88734657095.0,1.156145,9940620.33
2019-04-06,5044.36,88939665131.0,1.158417,8764570.02
2019-04-07,5189.11,91501063164.0,1.191212,9145809.82
2019-04-08,5283.42,93173850972.0,1.211792,9774332.6
2019-04-09,5195.58,91633263650.0,1.190998,8572703.55
2019-04-10,5311.74,93691843864.0,1.216513,9826721.97
2019-04-11,5050.67,89096740025.0,1.156954,9911932.04
2019-04-12,5082.86,89674280266.0,1.163685,9593900.95
2019-04-13,5074.79,89540456117.0,1.161566,8563709.29
2019-04-14,5156.8,90995377479.0,1.181353,7864126.16
2019-04-15,5042.9,88994562169.0,1.155553,9140252.15
2019-04-16,5205.96,91881692216.0,1.192241,9435807.86
2019-04-17,5226.35,92250564154.0,1.196138,9015457.57
2019-04-18,5278.5,93180899417.0,1.207657,9831210.61
2019-04-19,5289.95,93393056305.0,1.207198,10050907.32
2019-04-20,5313.97,93825862417.0,1.212465,8701631.22
2019-04-21,5295.73,93514542764.0,1.208355,10723861.0
2019-04-22,5383.8,95078673811.0,1.227946,9017864.96
2019-04-23,5544.86,97931104713.0,1.263297,8040050.93
2019-04-24,5431.95,95947917279.0,1.238908,11067593.89
2019-04-25,5127.67,90582486406.0,1.170308,9165715.79
2019-04-26,5150.16,90989528957.0,1.176731,9720935.8
2019-04-27,5181.81,91557451148.0,1.184137,8873845.8
2019-04-28,5148.67,90982423048.0,1.176507,10490414.34
2019-04-29,5148.8,90995226478.0,1.177083,10490681.01
2019-04-30,5266.62,93086646313.0,1.203337,9216581.85
2019-05-01,5315.18,93956247055.0,1.217997,11361187.27
2019-05-02,5393.13,95346643375.0,1.23568,12404197.57
2019-05-03,5658.43,100047725221.0,1.295164,10751017.74
2019-05-04,5774.71,102113257162.0,1.320995,9528275.51
2019-05-05,5728.35,101302705292.0,1.309568,9236967.12
2019-05-06,5691.69,100665077841.0,1.299393,10743061.81
2019-05-07,5825.74,103045294021.0,1.328702,9248370.02
2019-05-08,5931.8,104932468930.0,1.351263,11270421.13
2019-05-09,6150.14,108806392501.0,1.399285,11531513.33
2019-05-10,6357.46,112484221629.0,1.44473,9933536.71
2019-05-11,7325.08,129616460917.0,1.654337,11903259.65
2019-05-12,6942.62,122862594420.0,1.565695,13711680.77
2019-05-13,7798.91,138032382815.0,1.747535,16280215.72
2019-05-14,7955.56,140820072138.0,1.771337,15115559.6
2019-05-15,8215.21,145431381731.0,1.816675,15300822.74
2019-05-16,7862.07,139194281165.0,1.727999,14348280.67
2019-05-17,7326.92,129733515296.0,1.610738,13829562.79
2019-05-18,7277.99,128881004231.0,1.599508,13919151.22
2019-05-19,8219.74,145574664069.0,1.802017,16747725.93
2019-05-20,7981.14,141364972111.0,1.747232,16062043.0
2019-05-21,7983.81,141427517230.0,1.744974,15269033.71
2019-05-22,7667.9,135847466323.0,1.675429,16006745.66
2019-05-23,7897.47,139930198597.0,1.722684,15597505.81
2019-05-24,7987.1,141533553661.0,1.738999,15275329.45
2019-05-25,8061.59,142867668845.0,1.753079,14107785.58
2019-05-26,8731.52,154758245306.0,1.893964,18008770.22
2019-05-27,8816.79,156287836455.0,1.907149,18405042.25
2019-05-28,8719.13,154574557918.0,1.88106,17874207.99
2019-05-29,8655.49,153465206973.0,1.84072,18825687.5
2019-05-30,8271.62,146675645810.0,1.757871,16543243.93
2019-05-31,8556.22,151734802084.0,1.814761,12513474.95
2019-06-01,8554.81,151725858433.0,1.812461,16147198.83
2019-06-02,8744.35,155101923702.0,1.850497,14318879.26
2019-06-03,8173.4,144986880727.0,1.727012,12157934.39
2019-06-04,7649.94,135715984982.0,1.626369,14726133.21
2019-06-05,7798.54,138367954899.0,1.656126,15597088.93
2019-06-06,7776.71,137995871311.0,1.651342,15261799.9
2019-06-07,8023.95,142398874425.0,1.701836,15847301.43
2019-06-08,7939.81,140917883639.0,1.683516,12306697.99
2019-06-09,7634.07,135505562737.0,1.618424,14027595.82
2019-06-10,7993.3,141897744725.0,1.691115,15686856.23
2019-06-11,7922.48,140654723195.0,1.675117,14161439.48
2019-06-12,8146.76,144649767681.0,1.720085,13340313.15
2019-06-13,8232.78,146192657170.0,1.736492,15539367.23
2019-06-14,8698.0,154472258474.0,1.829016,18374535.17
2019-06-15,8850.58,157198156055.0,1.858786,16152317.29
2019-06-16,9019.52,160213273128.0,1.88896,14656715.14
2019-06-17,9340.57,165931690524.0,1.951158,15528701.26
2019-06-18,9047.13,160737284621.0,1.887559,18433532.97
2019-06-19,9285.06,164984922416.0,1.931509,20543185.68
2019-06-20,9546.72,169651581217.0,1.980866,17184095.6
2019-06-21,10083.49,179207044546.0,2.084225,16763796.0
2019-06-22,10685.3,189921423980.0,2.196881,18832832.85
2019-06-23,10794.43,191885576856.0,2.213674,24422392.66
2019-06-24,11004.21,195639033391.0,2.247067,24346807.79
2019-06-25,11726.26,208497571410.0,2.379827,21400431.49
2019-06-26,12863.46,228743908515.0,2.571764,26530887.66
2019-06-27,11109.8,197579198121.0,2.215243,19719891.17
2019-06-28,12358.21,219806390394.0,2.441685,25179848.71
2019-06-29,11944.35,212471408601.0,2.353292,25978964.62
2019-06-30,10842.62,192893862980.0,2.13021,20600971.75
2019-07-01,10569.55,188054836533.0,2.075583,18893073.71
2019-07-02,10766.08,191572815076.0,2.110004,21263014.55
2019-07-03,11952.02,212701280671.0,2.331578,25696853.52
2019-07-04,11177.01,198932256882.0,2.174251,23332009.17
2019-07-05,10998.4,195779255924.0,2.138404,25983717.87
2019-07-06,11208.23,199539253818.0,2.177126,24938301.96
2019-07-07,11456.18,203975542703.0,2.222561,21909951.14
2019-07-08,12319.62,219376353956.0,2.379055,27411160.9
2019-07-09,12579.11,224021230976.0,2.419178,24214782.16
2019-07-10,12106.78,215629126479.0,2.313287,19522187.48
2019-07-11,11294.68,201183259641.0,2.15704,18212668.32
2019-07-12,11813.32,210445706656.0,2.248578,24217313.62
2019-07-13,11346.84,202155589034.0,2.158909,19998800.47
2019-07-14,10283.08,183222223011.0,1.958759,18638074.87
2019-07-15,10926.38,194704461535.0,2.078373,19940644.0
2019-07-16,9471.14,168791758444.0,1.804522,19179060.25
2019-07-17,9674.88,172438862979.0,1.840114,16084492.09
2019-07-18,10679.89,190367634571.0,2.023127,16153334.67
2019-07-19,10532.2,187750651267.0,1.992002,15534999.03
2019-07-20,10862.65,193665325162.0,2.051976,24033609.91
2019-07-21,10589.71,188818886061.0,1.998139,19723328.34
2019-07-22,10318.56,184004626629.0,1.946979,20379157.83
2019-07-23,9866.65,175963591455.0,1.863029,17636634.98
2019-07-24,9792.79,174663348865.0,1.842748,17014968.34
2019-07-25,9897.19,176543962472.0,1.861772,18557225.22
2019-07-26,9836.7,175485365597.0,1.849379,20411145.84
2019-07-27,9446.67,168545324730.0,1.77643,17948676.9
2019-07-28,9529.79,170049120676.0,1.791847,20846412.98
2019-07-29,9504.16,169611741060.0,1.755068,19958733.72
2019-07-30,9589.11,171144789262.0,1.769755,17020668.84
2019-07-31,10059.0,179552893040.0,1.854821,21501121.09
2019-08-01,10400.31,185663600900.0,1.915169,18460544.95
2019-08-02,10529.69,187995636119.0,1.93669,22243979.53
2019-08-03,10810.42,193031076581.0,1.986336,23377536.86
2019-08-04,10986.51,196198228092.0,2.016643,22934337.39
2019-08-05,11790.02,210568558008.0,2.152093,21074667.79
2019-08-06,11423.5,204045416188.0,2.077634,22989787.72
2019-08-07,11967.27,213781188501.0,2.169357,22887410.66
2019-08-08,11938.23,213283632611.0,2.157137,21190366.43
2019-08-09,11858.34,211878077390.0,2.139827,21789701.77
2019-08-10,11303.73,201989948340.0,2.039233,21335791.44
2019-08-11,11530.2,206058769073.0,2.077681,22051498.4
2019-08-12,11384.7,203477450140.0,2.049442,18927057.51
2019-08-13,10867.05,194247026153.0,1.954171,21326594.96
2019-08-14,10024.38,179203376209.0,1.801948,19046321.22
2019-08-15,10310.09,184331110835.0,1.852809,20233543.52
2019-08-16,10373.32,185480750975.0,1.863326,19060979.0
2019-08-17,10207.16,182525936050.0,1.833539,16331448.9
2019-08-18,10331.31,184762356323.0,1.85527,16271813.21
2019-08-19,10884.63,194679955536.0,1.95283,22177433.17
2019-08-20,10771.39,192675218124.0,1.929925,20600287.93
2019-08-21,10096.83,180626030877.0,1.809671,17164611.38
2019-08-22,10119.71,181053252826.0,1.813921,17835996.85
2019-08-23,10414.14,186340852609.0,1.858881,19917050.73
2019-08-24,10147.09,181582680925.0,1.810998,20294174.31
2019-08-25,10100.36,180766007715.0,1.802197,19569441.26
2019-08-26,10362.64,185477896691.0,1.847409,17746026.95
2019-08-27,10168.22,182015155353.0,1.811562,17158873.9
2019-08-28,9724.8,174096090424.0,1.733092,18355559.96
2019-08-29,9482.31,169774555310.0,1.691074,19557267.95
2019-08-30,9577.68,171501195666.0,1.708116,19155357.65
2019-08-31,9605.02,172010786445.0,1.713102,19930425.76
2019-09-01,9762.94,174856193400.0,1.740394,17451249.1
2019-09-02,10377.34,185879583770.0,1.84746,19327792.74
2019-09-03,10618.78,190226097714.0,1.887659,21768502.09
2019-09-04,10577.24,189499919032.0,1.878709,17981309.84
2019-09-05,10580.18,189574477944.0,1.877391,21821630.94
2019-09-06,10330.85,185127327373.0,1.818736,20403428.22
2019-09-07,10494.51,188079718442.0,1.846322,19677200.56
2019-09-08,10407.27,186539229374.0,1.83013,23026075.27
2019-09-09,10332.46,185217353459.0,1.816528,18856747.61
2019-09-10,10085.95,180821372958.0,1.773288,22945540.63
2019-09-11,10142.15,181852186604.0,1.777861,23326940.54
2019-09-12,10403.36,186556352212.0,1.82231,20546635.94
2019-09-13,10345.34,185535294725.0,1.811085,19397510.15
2019-09-14,10363.45,185880236554.0,1.813611,20079189.99
2019-09-15,10306.17,184871734711.0,1.80308,18937586.76
2019-09-16,10257.82,184025389806.0,1.794363,20900313.88
2019-09-17,10195.61,182928175635.0,1.782837,18861880.69
2019-09-18,10161.32,182335008772.0,1.774735,22100868.53
2019-09-19,10268.39,184275340089.0,1.792821,18996526.36
2019-09-20,10170.13,182531039221.0,1.775239,19196111.16
2019-09-21,9986.41,179254415005.0,1.743184,20721792.67
2019-09-22,10047.01,180363155235.0,1.753528,20847552.96
2019-09-23,9692.74,174017098073.0,1.692417,13812155.99
2019-09-24,8613.67,154661092904.0,1.507698,16904329.83
2019-09-25,8424.16,151274745518.0,1.477789,16427107.41
2019-09-26,8091.7,145321930430.0,1.42454,17295998.7
2019-09-27,8186.78,147043095582.0,1.441326,13508186.4
2019-09-28,8201.98,147332393618.0,1.444912,16301433.29
2019-09-29,8064.51,144876708488.0,1.421206,13709663.71
2019-09-30,8282.37,148803916515.0,1.459948,13458843.86
2019-10-01,8314.55,149397042722.0,1.466878,14862260.61
2019-10-02,8362.53,150274613053.0,1.475603,15470681.85
2019-10-03,8254.34,148345592161.0,1.457214,15167349.59
2019-10-04,8165.69,146767326339.0,1.442091,15004448.3
2019-10-05,8141.63,146351095556.0,1.437938,16079726.58
2019-10-06,7854.61,141206285788.0,1.387895,14629210.78
2019-10-07,8226.02,147899313786.0,1.453502,15937920.39
2019-10-08,8190.12,147270287407.0,1.447114,16584983.12
2019-10-09,8598.33,154625456579.0,1.518775,14832122.56
2019-10-10,8578.09,154278819680.0,1.515239,17370633.02
2019-10-11,8289.85,149110991493.0,1.465027,16165215.36
2019-10-12,8323.75,149734524822.0,1.470859,13838234.61
2019-10-13,8291.25,149164613950.0,1.465325,14716969.91
2019-10-14,8346.37,150170300738.0,1.468376,14084496.74
2019-10-15,8160.71,146845534513.0,1.437012,15607362.9
2019-10-16,8003.86,144037329739.0,1.410224,14306892.46
2019-10-17,8072.49,145287592860.0,1.422759,15135917.59
2019-10-18,7959.33,143266919855.0,1.40338,15918663.99
2019-10-19,7948.48,143085646029.0,1.401476,14108547.27
2019-10-20,8213.71,147875242280.0,1.448002,14990019.0
2019-10-21,8211.65,147854575171.0,1.448191,16320663.44
2019-10-22,8029.21,144586456293.0,1.416609,16961696.35
2019-10-23,7458.04,134316744656.0,1.318494,15661875.3
2019-10-24,7454.37,134263137184.0,1.32044,12392892.02
2019-10-25,8656.66,155932804287.0,1.530333,14932730.18
2019-10-26,9249.65,166630581069.0,1.63053,16186881.83
2019-10-27,9558.16,172202055439.0,1.683133,13739849.31
2019-10-28,9319.18,167912181264.0,1.638446,15609623.39
2019-10-29,9431.21,169946389585.0,1.655718,15679381.84
2019-10-30,9182.86,165486571121.0,1.611817,15381282.23
2019-10-31,9155.28,165004691373.0,1.606464,15106207.54
2019-11-01,9251.38,166751798016.0,1.620771,15033494.6
2019-11-02,9300.19,167647144919.0,1.628763,15577819.65
2019-11-03,9209.64,166030720097.0,1.612948,15886626.75
2019-11-04,9418.36,169809075765.0,1.648489,15540294.22
2019-11-05,9330.79,168246968453.0,1.637571,16795417.0
2019-11-06,9354.93,168697792663.0,1.641483,15435640.08
2019-11-07,9210.75,166113240512.0,1.615712,15543137.63
2019-11-08,8791.33,158563288532.0,1.543501,14066134.3
2019-11-09,8810.78,158929965624.0,1.547124,15859412.21
2019-11-10,9042.89,163135487790.0,1.58742,18763998.25
2019-11-11,8713.21,157204392968.0,1.529783,16446179.97
2019-11-12,8788.96,158585915731.0,1.54267,14831366.87
2019-11-13,8766.73,158199619872.0,1.536122,14793855.91
2019-11-14,8645.44,156029084691.0,1.515234,18263483.14
2019-11-15,8465.88,152805221239.0,1.484201,16720108.83
2019-11-16,8477.69,153034112555.0,1.48641,15683726.95
2019-11-17,8505.16,153546374435.0,1.491204,16372435.35
2019-11-18,8183.53,147754246710.0,1.435851,14321183.47
2019-11-19,8116.82,146564658339.0,1.424626,14914657.99
2019-11-20,8076.55,145851914668.0,1.418362,14335884.52
2019-11-21,7612.28,137480717895.0,1.338963,13036025.2
2019-11-22,7277.52,131446951420.0,1.28345,12007915.05
2019-11-23,7324.84,132317341014.0,1.29339,15839958.24
2019-11-24,6943.38,125438020111.0,1.226361,11369785.82
2019-11-25,7139.04,128984010381.0,1.262223,11154757.32
2019-11-26,7165.44,129471791490.0,1.268417,10927292.54
2019-11-27,7526.86,136015452004.0,1.332972,13077925.88
2019-11-28,7436.34,134394712381.0,1.317361,15151535.38
2019-11-29,7747.74,140035753824.0,1.372492,13171154.67
2019-11-30,7556.19,136585605233.0,1.339472,11901005.11
2019-12-01,7417.73,134095575599.0,1.315313,12888301.02
2019-12-02,7318.31,132311649482.0,1.298713,13264441.45
2019-12-03,7306.45,132111542796.0,1.297672,14430231.31
2019-12-04,7215.02,130473486508.0,1.282466,15061354.97
2019-12-05,7404.09,133905907021.0,1.316562,13419907.32
2019-12-06,7534.21,136272863880.0,1.340193,13655752.65
2019-12-07,7512.06,135886841741.0,1.336327,14554618.97
2019-12-08,7528.94,136206094716.0,1.339373,13928539.5
2019-12-09,7340.23,132805669775.0,1.306388,13579420.8
2019-12-10,7232.09,130862566069.0,1.28784,13379369.8
2019-12-11,7200.46,130302159495.0,1.282928,11880766.34
2019-12-12,7192.85,130176306232.0,1.282189,11958111.5
2019-12-13,7244.9,131132158335.0,1.291648,13765317.07
2019-12-14,7071.11,127999800421.0,1.261062,13346714.63
2019-12-15,7111.29,128738145823.0,1.268267,11022494.34
2019-12-16,6882.4,124607959806.0,1.228412,13506701.75
2019-12-17,6608.96,119669002106.0,1.181204,11648295.49
2019-12-18,7284.63,131915496849.0,1.303002,12201747.69
2019-12-19,7146.17,129422222017.0,1.278395,14024353.99
2019-12-20,7184.22,130125371828.0,1.285072,14009227.39
2019-12-21,7140.3,129345551110.0,1.277315,15708655.62
2019-12-22,7479.4,135504182500.0,1.337722,15800237.59
2019-12-23,7321.75,132661061513.0,1.309741,13087625.84
2019-12-24,7235.63,131111985464.0,1.294308,11305670.44
2019-12-25,7191.17,130317953564.0,1.288524,11505878.67
2019-12-26,7194.64,130395775601.0,1.28945,15018810.5
2019-12-27,7237.15,131179357399.0,1.29743,13117335.19
2019-12-28,7306.64,132452581795.0,1.309912,13608623.16
2019-12-29,7391.58,134006582389.0,1.326638,14321183.39
2019-12-30,7229.4,131081294266.0,1.297516,15000998.98
2019-12-31,7167.4,129970082373.0,1.286819,12990903.54
2020-01-01,7170.63,130044373322.0,1.287435,15596124.31
2020-01-02,6946.83,125997729471.0,1.247555,12243779.54
2020-01-03,7315.31,132696546618.0,1.313285,15453591.02
2020-01-04,7343.16,133217241901.0,1.318507,15420644.81
2020-01-05,7345.53,133275140629.0,1.318915,14966518.78
2020-01-06,7765.8,140913446584.0,1.393432,13104783.68
2020-01-07,8136.09,147650387098.0,1.458715,17899391.05
2020-01-08,8059.7,146278447249.0,1.444349,14305966.66
2020-01-09,7817.14,141891415486.0,1.400239,15341129.58
2020-01-10,8129.82,147582148238.0,1.455202,15141785.88
2020-01-11,8032.01,145822905688.0,1.437552,16365211.2
2020-01-12,8164.55,148244692102.0,1.460842,15410588.11
2020-01-13,8121.93,147485275164.0,1.452766,14517942.13
2020-01-14,8830.17,160362182650.0,1.574638,16004679.27
2020-01-15,8811.45,160038851606.0,1.568684,16631608.48
2020-01-16,8718.69,158371394896.0,1.550786,17328390.41
2020-01-17,8912.54,161910403912.0,1.583683,17713677.03
2020-01-18,8928.18,162209239872.0,1.585838,14731498.25
2020-01-19,8687.35,157850148002.0,1.543142,16288790.32
2020-01-20,8636.26,156938136301.0,1.534139,16408891.69
2020-01-21,8730.87,158674065182.0,1.550396,16697784.21
2020-01-22,8647.9,157183091623.0,1.535443,16863405.92
2020-01-23,8366.38,152082924892.0,1.485478,16628189.42
2020-01-24,8423.39,153135182383.0,1.49494,16004442.82
2020-01-25,8344.77,151723062490.0,1.480768,17106787.87
2020-01-26,8573.87,155903844151.0,1.520957,15325801.22
2020-01-27,8901.96,161883952906.0,1.577927,14354409.35
2020-01-28,9297.39,169091413723.0,1.645853,16502864.26
2020-01-29,9311.95,169374825966.0,1.645287,18623895.09
2020-01-30,9508.92,172976113949.0,1.677026,18542395.88
2020-01-31,9357.28,170234553907.0,1.647327,16843112.61
2020-02-01,9381.89,170699826043.0,1.650978,17708309.88
2020-02-02,9339.39,169943267783.0,1.643568,16694154.38
2020-02-03,9279.81,168876392942.0,1.631959,17167653.16
2020-02-04,9161.63,166740743006.0,1.610698,15116684.88
2020-02-05,9628.14,175250308848.0,1.690868,19135921.84
2020-02-06,9739.28,177289768826.0,1.705717,16435035.74
2020-02-07,9800.28,178417196310.0,1.709712,17027985.46
